,CTYNAME,pct_white,pct_black,pct_american_indian,pct_asian,pct_pacific_island
144077,Henry Illinois,0.9562079610737432,0.019810684276163802,0.0032915584813853166,0.004702226401979024,0.00028622247664220144
144305,Iroquois Illinois,0.9636719038135281,0.012207715571291584,0.0037987755403112783,0.005605960020653537,0.00033193184332816993
144533,Jackson Illinois,0.7769867841409691,0.1520352422907489,0.005621145374449339,0.03543612334801762,0.0009339207048458149
144761,Jasper Illinois,0.9832466181061394,0.0030176899063475548,0.0022892819979188346,0.0033298647242455777,0.0002081165452653486
144989,Jefferson Illinois,0.8736068357923787,0.08908289990446874,0.003980469164632205,0.01186179811060397,0.00037151045536567244
145217,Jersey Illinois,0.9648647407339366,0.008037477609883801,0.003674275478804023,0.010104257566711064,0.00032149910439535206
145445,Jo Daviess Illinois,0.9729220626324464,0.007676006592889098,0.0032964445490934777,0.004850482693666117,0.0005651047798445962
145673,Johnson Illinois,0.9098816139164049,0.07111218490778771,0.004107272287992268,0.0025771120238382863,0.0003221390029797858
145901,Kane Illinois,0.8655191649934354,0.059935800512018154,0.010242241309684581,0.04374505778517401,0.0008057805835053522
146129,Kankakee Illinois,0.81361162185287,0.14999726930148732,0.004478345560794452,0.0107589521399574,0.00046421874715552237
146357,Kendall Illinois,0.8592604077835491,0.07954880223273122,0.005612838204511978,0.03329715481820296,0.0007364912008682844
146585,Knox Illinois,0.8743033059015272,0.08336183826636351,0.004285800519125134,0.009939837823698667,0.00036218032555987044
146813,Lake Illinois,0.8089715520397396,0.07480743968357656,0.00866718829635266,0.0844580674337973,0.0009418047908576022
147041,LaSalle Illinois,0.9432128757971454,0.028793860254534412,0.003800531890419531,0.00943231280309932,0.0003588879993374375
147269,Lawrence Illinois,0.8755581069013905,0.10262788620997576,0.004783773440489858,0.005166475315729047,0.0004464855211123868
147497,Lee Illinois,0.9167937587986861,0.05604763022055373,0.0037834350070389488,0.008094791177850775,0.000498592210229939
147725,Livingston Illinois,0.9289160682226212,0.042667190305206465,0.0031418312387791743,0.009229129263913824,0.00014026032315978457
147953,Logan Illinois,0.8868544272835278,0.08529596757285625,0.0037738486267384166,0.007722412467677685,0.00020965825704102314
148181,McDonough Illinois,0.8989286436223974,0.05491543696516407,0.004009163802978236,0.024762482312512633,0.00020214271275520516
148409,McHenry Illinois,0.9298543736637923,0.017928739919551358,0.005224612865284267,0.02990506020651517,0.0005361076634153632
148637,McLean Illinois,0.8368908038270259,0.08396252266539177,0.0029734661870251928,0.05114361841683332,0.0005363899788359171
148865,Macon Illinois,0.7769519945389342,0.17753271351517658,0.0027401474872366816,0.011566306761914833,0.0005095712871001547
149093,Macoupin Illinois,0.9706183501758447,0.009660330320972266,0.0038062591817655702,0.0041624003917553306,0.00033388238436540086
149321,Madison Illinois,0.8763262170774929,0.08832320528129112,0.003464326186655309,0.010305514781378582,0.0006502741799320064
149549,Marion Illinois,0.927294718451821,0.04284370380325225,0.0035479102271200108,0.006396989651928504,0.00026878107781212203
149777,Marshall Illinois,0.969312816926036,0.007256513376464417,0.004109109984262983,0.005070816576324532,0.0002622836160167862
150005,Mason Illinois,0.9732764428475186,0.006662175312523393,0.003667939217007261,0.0045662100456621,7.485590238790328e-05
150233,Massac Illinois,0.903717688062736,0.06099331977926227,0.00551844321812373,0.00551844321812373,0.00014522218995062446
150461,Menard Illinois,0.968596261069203,0.009101344703181372,0.003361757953427353,0.004181698917677927,0.0002459822892751722
150689,Mercer Illinois,0.9733108764656345,0.007255295718079938,0.0025263976161171214,0.004793677528017102,0.00038867655632571094
150917,Monroe Illinois,0.9768166989057944,0.00441724167797442,0.002511764875710945,0.006034009873834339,0.0002887086064035569
151145,Montgomery Illinois,0.9466460195678187,0.03540508200183008,0.002533962131343704,0.0049623425072147535,0.0003871331033997325
151373,Morgan Illinois,0.8990433180818824,0.06934458375423376,0.00445659278626181,0.007784182066670628,0.0005347911343514172
151601,Moultrie Illinois,0.9747603613543894,0.007723605268602165,0.002896351975725812,0.002896351975725812,0.0003448038066340252
151829,Ogle Illinois,0.9608830440534724,0.012519005588136563,0.0039689591848824125,0.006535947712418301,0.0007306044270679067
152057,Peoria Illinois,0.7352870593094056,0.18772289163350617,0.0041299482640264765,0.04089206882502972,0.0006585593177771948
152285,Perry Illinois,0.8789443488238669,0.0909829795371964,0.004398546567221266,0.005450372920252439,0.0006215337540638746
152513,Piatt Illinois,0.9733235438081254,0.006669114047968674,0.0018967205090553109,0.005078316201664219,0.0006118453255017131
152741,Pike Illinois,0.9704389178073388,0.01471627787417261,0.002056423109054688,0.003341687552213868,0.000385579332947754
152969,Pope Illinois,0.9207565238209241,0.05362700502753172,0.007421594445774479,0.004069906631553747,0.0011970313622216902
153197,Pulaski Illinois,0.6485473289597001,0.3064667291471415,0.007310215557638238,0.004311152764761012,0.0005623242736644799
153425,Putnam Illinois,0.9705523610385085,0.007666840913051054,0.0031364349189754314,0.006272869837950863,0.0003484927687750479
153653,Randolph Illinois,0.871468126612548,0.10606632685167705,0.0034610785979485243,0.005128689195141904,0.0006607513686992637
153881,Richland Illinois,0.9642880165022885,0.009218075162766712,0.0034809514600657515,0.008895764842390253,0.00019338619222587506
154109,Rock Island Illinois,0.8259925711345584,0.11077044523854834,0.006357530007964533,0.026543745022166776,0.00045813686310165703
154337,St. Clair Illinois,0.6480133699929915,0.30553822693560684,0.003850804433046063,0.015618862780434832,0.0009704027171276079
154565,Saline Illinois,0.9288663743561364,0.03831254523008812,0.004938061385211357,0.006215146226214295,0.00102166787280235
154793,Sangamon Illinois,0.8200460261362702,0.12981836114079065,0.002758486068874825,0.021610709295635737,0.0004212213364017424
155021,Schuyler Illinois,0.9502068557919622,0.03634751773049645,0.0020685579196217494,0.003989361702127659,0.0
155249,Scott Illinois,0.974348616441123,0.006261361341143203,0.00222177337911533,0.002423752777216724,0.005049484952534842
155477,Shelby Illinois,0.979938984931127,0.004021447721179625,0.002588518073402977,0.0033743182028288803,0.0004622353702505316
155705,Stark Illinois,0.9657431673530513,0.008611007113440658,0.002433545488581056,0.0067390490453013855,0.0007487832272557095
155933,Stephenson Illinois,0.8538136545462718,0.10434176816935592,0.0030563171378488923,0.006966605240684974,0.00047193132275607895
156161,Tazewell Illinois,0.9586504100817128,0.013778138585616412,0.0033003801127440193,0.009316935122872773,0.0003186573901959743
156389,Union Illinois,0.9571848916111211,0.013330931363718249,0.007386056566384435,0.004984086951300066,0.0004203446826397646
156617,Vermilion Illinois,0.8215237994667229,0.13952321866997544,0.004025977454526254,0.009147548773726867,0.00035639800417117665
156845,Wabash Illinois,0.9583333333333334,0.01015625,0.0030381944444444445,0.012065972222222223,0.00043402777777777775
157073,Warren Illinois,0.9212182379482309,0.029090477321301354,0.004986938969365947,0.02410353835193541,0.00189978627404417
157301,Washington Illinois,0.972348239360553,0.00986534168646936,0.0023043133866205803,0.005112695326564413,0.00021602937999567941
157529,Wayne Illinois,0.973604687018193,0.0061054579093432005,0.0033302497687326548,0.0063521430773974714,0.00012334258402713538
157757,White Illinois,0.9709684568220432,0.007017803058284701,0.0038413237792716257,0.006205215335746472,0.0005171012779788727
157985,Whiteside Illinois,0.9531128228364295,0.01817852288173992,0.00482102401449932,0.005727231536021749,0.00025373810602628003
158213,Will Illinois,0.7919616992137452,0.12236678475207131,0.004693496712959813,0.0604508478551357,0.0005313119351191398
158441,Williamson Illinois,0.9159421595567367,0.046488580566692195,0.004669880024625734,0.013439043800771806,0.00025526675375767675
158669,Winnebago Illinois,0.7962289257251249,0.13961043557040329,0.005559644975439888,0.028353835482638052,0.0005626884475461121
158897,Woodford Illinois,0.969603993863595,0.007384487376166827,0.002678176759666138,0.008060531995111678,0.00039002574169895215
159125,Adams Indiana,0.9781423819772479,0.005534281801157168,0.0032702574279565083,0.0038292757917097577,0.00041926377281493695
159353,Allen Indiana,0.7962056319684471,0.11982631116876132,0.004692867632131907,0.04595582904252318,0.0010361218985549658
159581,Bartholomew Indiana,0.869072201864429,0.02356199047494002,0.0046551045011279674,0.08514066770909177,0.0006922975924754414
159809,Benton Indiana,0.9692501143118427,0.01108824874256973,0.003200731595793324,0.0024005486968449933,0.0006858710562414266
160037,Blackford Indiana,0.9676815784997449,0.007654362986902534,0.002636502806599762,0.005698248001360776,0.0003401939105290015
160265,Boone Indiana,0.9257992718482378,0.02098963784030777,0.0027121442153206668,0.03366596406408915,0.0003684978553424819
160493,Brown Indiana,0.9677975086138352,0.007288629737609329,0.006228465412138882,0.004770739464617015,0.00019878081102570898
160721,Carroll Indiana,0.9729969886952659,0.009922495927333762,0.0038998864590018265,0.0018265291010514883,0.0003455595596583897
160949,Cass Indiana,0.9250179097349359,0.02358778423412667,0.012390883281594099,0.021173286635357797,0.0019369046671442597
161177,Clark Indiana,0.8735946983144832,0.08356578925123835,0.004251830062044598,0.011952460651552806,0.0008114824770502611
161405,Clay Indiana,0.9717826501429934,0.007435653002859866,0.002936129647283127,0.004041944709246902,0.0005338417540514776
161633,Clinton Indiana,0.9710176240007408,0.007747152689897836,0.005463131578135128,0.004722367974320195,0.0003703818019074663
161861,Crawford Indiana,0.9707856670133308,0.006712678453247613,0.005199962182093221,0.0020799848728372886,0.0008509029025243452
162089,Daviess Indiana,0.955923360618872,0.023027795268507692,0.0038979340949296874,0.005067314323408593,0.0011393961200563702
162317,Dearborn Indiana,0.9728254276355696,0.0069756156739051315,0.002325205224635044,0.004569533745804521,0.0006874519794573173
162545,Decatur Indiana,0.9653224895515644,0.006325539365186942,0.00274859746225385,0.01479724387213374,0.0004894762604013706
162773,DeKalb Indiana,0.9735020126509488,0.005566417481311098,0.003266244968372628,0.005152386428982174,0.0006900517538815411
163001,Delaware Indiana,0.8870548035221448,0.07248433872168923,0.002873789810312349,0.01323870854689622,0.0006220703552810269
163229,Dubois Indiana,0.9702592661924373,0.00865780606514414,0.0031355297641332833,0.007090041183077499,0.00278453762635717
163457,Elkhart Indiana,0.8947034278209371,0.06106881327511256,0.006465026339893671,0.012246717811777592,0.0008626496915300401
163685,Fayette Indiana,0.9643753787550862,0.014717340490000865,0.0042420569647649555,0.00363604882694139,0.00012985888667647823
163913,Floyd Indiana,0.9045872494332798,0.05508010493874328,0.0037569088917755534,0.012811696085173583,0.0005221466595349074
164141,Fountain Indiana,0.9740609323381867,0.005628288266242506,0.003609445735959868,0.0030588523186100575,0.000795301602838615
164369,Franklin Indiana,0.9765357237015555,0.0032516038316196504,0.0029000790930661744,0.007821425432814834,0.00017576236927673784
164597,Fulton Indiana,0.9601481926504456,0.008611194552918795,0.009011715229798739,0.007009111845399018,0.00025032542304996493
164825,Gibson Indiana,0.9435812115630292,0.027243827802370838,0.003535458569773315,0.005674559553165572,0.0003268070946849283
165053,Grant Indiana,0.8843376058629445,0.07377335826909334,0.0044245769283401,0.009852666149705789,0.0004713466830877769
165281,Greene Indiana,0.9780715494016665,0.0029446776517762043,0.004009773823695257,0.004072426539690496,0.0002506108639809536
165509,Hamilton Indiana,0.8656670936744663,0.04536242903337465,0.002212945732535332,0.06498309226622802,0.00044081405634727866
165737,Hancock Indiana,0.9387601064374168,0.031816088424930916,0.003185446730119742,0.009006242963872684,0.000460546515198035
165965,Harrison Indiana,0.9714426755522646,0.007157842774281131,0.003381463655436258,0.004492163396272985,0.0005430087621868443
166193,Hendricks Indiana,0.8656281743398841,0.07824509280081733,0.003129568847578841,0.03129568847578841,0.0007104649729025136
166421,Henry Indiana,0.9510130909697323,0.02739097807054115,0.0024597681981155676,0.00450262653214375,0.00033352789126990745
166649,Howard Indiana,0.874915196743555,0.07932738902888156,0.004082671060283,0.013108160496220198,0.0004361310331459585
166877,Huntington Indiana,0.9668400876232202,0.007502738225629792,0.0058598028477546546,0.006489594742606791,0.0004928806133625411
167105,Jackson Indiana,0.9386855372928489,0.013406886572765708,0.005878230200538084,0.02577377857159006,0.001650426171689539
167333,Jasper Indiana,0.9699660330135272,0.009057863059412431,0.003515881055956141,0.004826887551397414,0.00044693403253679754
167561,Jay Indiana,0.9758269720101781,0.005333724799373655,0.0022509297318457624,0.004012526913290272,0.0003425327852808769
167789,Jefferson Indiana,0.9496100037142503,0.02166646031942553,0.0038071065989847717,0.00854277578308778,0.0003714250340472948
168017,Jennings Indiana,0.9693888588426176,0.008869659275283936,0.002884442040742744,0.0038218857039841354,0.0006489994591671173
168245,Johnson Indiana,0.911707246138575,0.025890356395455436,0.0031548932457465843,0.039736481061156875,0.0009104301150050264
168473,Knox Indiana,0.9426681969721812,0.029868284418210635,0.0034978411761490955,0.009646390118598677,0.000573864567961961
168701,Kosciusko Indiana,0.9522251308900523,0.01149063632702376,0.004228755537656061,0.017456202174788563,0.0005789367700362465
168929,LaGrange Indiana,0.9788458625738375,0.005427374160650275,0.0029787448881708487,0.004240924925531378,0.0002524360074721058
169157,Lake Indiana,0.7125499234798442,0.24419507593312365,0.005540759599005547,0.017163996185320902,0.000595271198554871
169385,LaPorte Indiana,0.8485184915550379,0.11602722772277228,0.004823092603377985,0.006515725101921957,0.00027300524170064067
169613,Lawrence Indiana,0.970443024024686,0.005069429138197046,0.004430240246859158,0.006634339872162222,0.00028653295128939826
169841,Madison Indiana,0.8833980350238098,0.0855374356520464,0.004005587756330604,0.006004522686753776,0.0006019958477722295
170069,Marion Indiana,0.6352917636862392,0.2909726700270169,0.004479660619833254,0.03826113280156586,0.0006178842234252764
170297,Marshall Indiana,0.9646547624194733,0.008387738337152492,0.003783129404643521,0.0066799256344848455,0.0007998616455532016
170525,Martin Indiana,0.9771818625060946,0.0035104826913700633,0.0037055095075572892,0.004680643588493418,9.751340809361287e-05
170753,Miami Indiana,0.9121804257236176,0.05070953936254083,0.00962946277733979,0.00534970154296655,0.0004786575064759545
170981,Monroe Indiana,0.8595037424796707,0.03718225977053311,0.003260774366540682,0.07290256078581968,0.0007208736719418451
171209,Montgomery Indiana,0.9611090823725807,0.011398612342845218,0.0043038238823099794,0.009024988262298504,0.0004434242787834525
171437,Morgan Indiana,0.9714565393181915,0.005433471889230944,0.0035750258905644853,0.007178425002482657,0.00039722509895160946
171665,Newton Indiana,0.964316361556064,0.010011441647597255,0.005506292906178489,0.007008009153318078,0.0014302059496567505
171893,Noble Indiana,0.9652102882037533,0.011666387399463808,0.004335623324396783,0.005403820375335121,0.0005864611260053619
172121,Ohio Indiana,0.976,0.006468085106382979,0.0028936170212765957,0.003574468085106383,0.00017021276595744682
172349,Orange Indiana,0.9613152804642167,0.016542807696223148,0.0044283823679120435,0.004275679527639214,0.00020360378703043877
172577,Owen Indiana,0.9716332515986346,0.005336795038222992,0.004182893408336939,0.005961825087744603,4.807923457858551e-05
172805,Parke Indiana,0.9570762236523588,0.026746177008915392,0.005254767668418256,0.0019483970006494657,0.00023616933341205645
173033,Perry Indiana,0.9502843132140435,0.029944180708435495,0.00328655641921853,0.005216756220981793,0.0005216756220981794
173261,Pike Indiana,0.9733634675922189,0.0071030753087416255,0.004197271773347324,0.00678020824925337,0.0006457341189765114
173489,Porter Indiana,0.9187330168027279,0.04440427492385072,0.0037795867104097095,0.015523302560611307,0.00039321787204573067
173717,Posey Indiana,0.9677901443347623,0.010500648916506075,0.0031069335745467414,0.006567821606953238,0.00023596963857317024
173945,Pulaski Indiana,0.9655144499311908,0.009714239456002591,0.0046142637416012305,0.0069618716101351895,0.00024285598640006476
174173,Putnam Indiana,0.9303544815839898,0.03840217159889291,0.0037790078773685333,0.012108792846497764,0.0004524164360229934
174401,Randolph Indiana,0.969835799716197,0.007419420231096696,0.004703020474356376,0.003892154875329414,0.0006892357591729171
174629,Ripley Indiana,0.9705903121028103,0.004836887445276091,0.0037424092642282165,0.00854399096172857,0.00010591724332721367
174857,Rush Indiana,0.9677341535492431,0.010493938845666727,0.004221699535613051,0.0039201495687835475,0.0003618599601954044
175085,St. Joseph Indiana,0.7968626989324052,0.13830906535798637,0.0056506735926658965,0.027094538417958548,0.0009638518758323339
175313,Scott Indiana,0.9710132785992543,0.005403594018347086,0.0035605076865077704,0.009466761613538308,0.0008796548401960373
175541,Shelby Indiana,0.9596905810547967,0.014218963088823805,0.0034205996109906325,0.00829439513514722,0.0013637684723557424
175769,Spencer Indiana,0.9714947970607092,0.009715441140208118,0.003353553286975391,0.0034521872071805494,0.0
175997,Starke Indiana,0.9758643183300717,0.004348771472059143,0.004957599478147424,0.0023483365949119373,0.0
176225,Steuben Indiana,0.9677111637856276,0.008932184771925767,0.0038156905821818813,0.006821992252991849,0.0005492281898595132
176453,Sullivan Indiana,0.931056171077459,0.04901059557791862,0.003241569500217717,0.0025642266195752095,9.676326866321545e-05
176681,Switzerland Indiana,0.9677239326574272,0.013859175890614826,0.0032555111152450934,0.003534554925123244,0.00046507301646358477
176909,Tippecanoe Indiana,0.8268346514622035,0.05901436658287863,0.0038624241309545707,0.08770155110048433,0.0005568839024788998
177137,Tipton Indiana,0.9710192764721416,0.0073937153419593345,0.004092949564298918,0.005677317137575918,0.0003300765777660417
177365,Union Indiana,0.9669690955486249,0.009639920612418485,0.002977034306776297,0.004111142614119648,0.00042529061525375673
177593,Vanderburgh Indiana,0.8544069748857819,0.09851695499060352,0.002942943273941725,0.014395070845572634,0.002138318333875261
177821,Vermillion Indiana,0.9737385469092786,0.005420054200542005,0.003484320557491289,0.002839076009807717,0.00038714672861014324
178049,Vigo Indiana,0.8760720491787963,0.0740951811506194,0.003942525084549412,0.0209178048917207,0.0004110689661615501
178277,Wabash Indiana,0.9650922699703187,0.008517228029423151,0.007581623435281972,0.005968512066073042,0.00022583559168925022
178505,Warren Indiana,0.9739866908650938,0.003992740471869328,0.003266787658802178,0.005928614640048397,0.0007259528130671506
178733,Warrick Indiana,0.936378932664529,0.017810089209181243,0.002857233562970253,0.026699260293977588,0.0004762055938283755
178961,Washington Indiana,0.9785276073619632,0.005100584962191468,0.0027464688257954058,0.0030318162362676557,0.00014267370523612499
179189,Wayne Indiana,0.9045898852528687,0.050330884585028234,0.003824904377390565,0.010822050877299497,0.0009410479023738692
179417,Wells Indiana,0.9688648572236358,0.008799830364715861,0.0029686174724342664,0.006679389312977099,0.00042408821034775233
179645,White Indiana,0.9640693718363621,0.009003402207285703,0.007302298564434487,0.00564268525433574,0.0005393743257820927
179873,Whitley Indiana,0.9725002944293958,0.004916970910375692,0.004180897420798493,0.005299729124955835,0.00041220115416323167
180101,Adair Iowa,0.9739932885906041,0.00587248322147651,0.0025167785234899327,0.005313199105145414,0.00041946308724832214
180329,Adams Iowa,0.9741810105496946,0.004997223764575236,0.005274847307051638,0.00694058856191005,0.000277623542476402
180557,Allamakee Iowa,0.9610579381895229,0.016219770585226858,0.007013954847665668,0.004602907868780595,0.0029955432161905458
180785,Appanoose Iowa,0.9643489457588926,0.009415741187831965,0.003219056816352809,0.006840495734749718,0.0006438113632705617
181013,Audubon Iowa,0.9754366812227074,0.005640465793304222,0.0023653566229985446,0.006550218340611353,0.0001819505094614265
181241,Benton Iowa,0.9743029830376292,0.0072528758042503414,0.002846558783388575,0.0042503411971144475,0.0005849093390524469
181469,Black Hawk Iowa,0.8447206388880422,0.09699911604230804,0.003977809613801933,0.025246136495260158,0.003855884414911452
181697,Boone Iowa,0.9660364412594343,0.0118548448578181,0.004917282915300755,0.004917282915300755,0.0003430662499047038
181925,Bremer Iowa,0.9627723246349055,0.01205011571303168,0.001596041816295587,0.011531402122735616,0.00023940627244433804
182153,Buchanan Iowa,0.9735537190082645,0.00576151121605667,0.0024557260920897283,0.006186540731995278,0.0002361275088547816
182381,Buena Vista Iowa,0.8267584097859327,0.034148827726809376,0.006269113149847095,0.10025484199796127,0.017889908256880735
182609,Butler Iowa,0.9764526629267954,0.003393586813491239,0.0018006787173626983,0.009003393586813492,0.00020777062123415748
182837,Calhoun Iowa,0.9567645841952834,0.023789822093504345,0.004757964418700869,0.0033098882912701694,0.0
183065,Carroll Iowa,0.9675675675675676,0.013587899826431937,0.0029754525167369206,0.005454996280684354,0.0001983635011157947
183293,Cass Iowa,0.9720317856029916,0.004596447491430352,0.004596447491430352,0.004752259270800872,0.004830165160486133
183521,Cedar Iowa,0.9717077360820314,0.006388575723412251,0.0023084769420733346,0.005851720620604499,0.0005905406130885274
183749,Cerro Gordo Iowa,0.9444758539458186,0.020683156654888103,0.003816254416961131,0.011307420494699646,0.0017196702002355714
183977,Cherokee Iowa,0.9650200267022697,0.012016021361815754,0.0045393858477970625,0.006230529595015576,0.001869158878504673
184205,Chickasaw Iowa,0.9780440794435599,0.007709712561803402,0.0014246207994636723,0.003938657504399565,0.00025140367049358923
184433,Clarke Iowa,0.952421500798297,0.012559872272485364,0.010005321979776476,0.008408728046833422,0.0020223523150612027
184661,Clay Iowa,0.9670954045954046,0.00924075924075924,0.0033716283716283715,0.00792957042957043,0.00012487512487512488
184889,Clayton Iowa,0.9753832127186735,0.008547495583793948,0.002165365547894467,0.002678215282922104,0.0009117328622713545
185117,Clinton Iowa,0.9377759589911477,0.030627409593142217,0.0038122725020999807,0.006999935385211829,0.0003876887290271167
185345,Crawford Iowa,0.9137931034482759,0.03585017835909631,0.013198573127229489,0.02455410225921522,0.0025564803804994053
185573,Dallas Iowa,0.9020684194193873,0.026494601564422758,0.003499085101601875,0.05043176784051876,0.0006955367938963972
185801,Davis Iowa,0.9811111111111112,0.0024444444444444444,0.002777777777777778,0.0032222222222222222,0.0
186029,Decatur Iowa,0.9489199491740787,0.021346886912325287,0.0048284625158831005,0.008259212198221092,0.0021601016518424396
186257,Delaware Iowa,0.9771324437128917,0.008700252777614485,0.0019399212274410675,0.003409558520957028,0.00035271295044383044
186485,Des Moines Iowa,0.8954243334103216,0.062078168706854515,0.003952062001180486,0.009957143223753432,0.0005902430261503323
186713,Dickinson Iowa,0.9717812029203847,0.006084134893962221,0.0024915980994321472,0.008054235716769035,0.0004056089929308147
186941,Dubuque Iowa,0.9254041166980095,0.03634738107716497,0.0029698595225616836,0.012609057557727286,0.005878061061955997
187169,Emmet Iowa,0.9408123370981755,0.013466550825369244,0.01585577758470895,0.006624674196350999,0.0008688097306689834
187397,Fayette Iowa,0.9545038167938932,0.015419847328244274,0.0033587786259541984,0.011755725190839695,0.0004071246819338422
187625,Floyd Iowa,0.9393300089502621,0.02819332566168009,0.003196522183863956,0.015790819588287944,0.0008950262114819077
187853,Franklin Iowa,0.9591857000993048,0.01211519364448858,0.007149950347567031,0.006156901688182721,0.0011916583912611719
188081,Fremont Iowa,0.9709770114942529,0.009339080459770116,0.0027298850574712643,0.0035919540229885057,0.00028735632183908046
188309,Greene Iowa,0.9698469846984699,0.005288028802880288,0.0057380738073807384,0.006188118811881188,0.00045004500450045
188537,Grundy Iowa,0.9792347939829954,0.00604970568999346,0.001553302812295618,0.0036788750817527797,0.0006540222367560497
188765,Guthrie Iowa,0.9729628590139395,0.006642342595191318,0.0043034895687155015,0.003461502479184208,0.0008419870895312938
188993,Hamilton Iowa,0.9411764705882353,0.01360590266025858,0.0052122114668652275,0.02355648818791038,6.769105801123671e-05
189221,Hancock Iowa,0.9704609595484478,0.01006585136406397,0.002916274694261524,0.005079962370649106,0.0008466603951081844
189449,Hardin Iowa,0.9561913807432031,0.01543393090347857,0.004214650362103763,0.010685029087023627,0.0006529739997625549
189677,Harrison Iowa,0.9748736564880063,0.004199587159228415,0.0036301516122143923,0.003986048829098156,7.11794433767528e-05
189905,Henry Iowa,0.9238247970331763,0.027563395810363836,0.004209682269219204,0.025709131001302996,0.0020547258694998496
190133,Howard Iowa,0.9753221227342215,0.006551648831622625,0.0027298536798427606,0.003712601004586154,0.0006551648831622625
190361,Humboldt Iowa,0.9691358024691358,0.00857920066959615,0.003557229545930111,0.005021971123666039,0.0002092487968194183
190589,Ida Iowa,0.9736151603498542,0.0052478134110787176,0.003061224489795918,0.006705539358600583,0.0005830903790087463
190817,Iowa Iowa,0.9704646564508156,0.007785467128027681,0.003089471082550667,0.005561047948591201,0.0003707365299060801
191045,Jackson Iowa,0.9655332064406605,0.006996244662791296,0.003343793405010546,0.004681310767014764,0.006121714079942384
191273,Jasper Iowa,0.9532069382815651,0.023208282909775446,0.004087669759311551,0.0064811079736452875,0.000618528976737932
191501,Jefferson Iowa,0.8360207707023777,0.02579939874282591,0.0031702650997540312,0.11478546050833562,0.00027329871549603714
191729,Johnson Iowa,0.8301045388381633,0.0752150324202726,0.0036654757178774646,0.06522429535529972,0.0005690088659520974
191957,Jones Iowa,0.9553696629756782,0.026739519365601278,0.0043034669503408925,0.005850780910014022,0.00038682848991828246
192185,Keokuk Iowa,0.9762834276790943,0.007124731602576615,0.0026351747023228575,0.0037087643958617997,0.0
192413,Kossuth Iowa,0.9669209478161075,0.010868831431850402,0.004253020995071896,0.0059407277391480455,0.0008100992371565517
192641,Lee Iowa,0.9379920967406483,0.03143476839884719,0.002971150132216181,0.006269126778976141,0.0002971150132216181
192869,Linn Iowa,0.8812073787195751,0.06128201282718587,0.002800984535036567,0.02574700272599755,0.001526205746649846
193097,Louisa Iowa,0.9344811961939284,0.010602628001812416,0.004984141368373357,0.03497961033076574,0.001359311282283643
193325,Lucas Iowa,0.9756976744186047,0.005813953488372093,0.003953488372093023,0.0036046511627906975,0.00046511627906976747
193553,Lyon Iowa,0.9733730327520204,0.0040833687792428755,0.005019140791152701,0.0036580178647384093,0.0015312632922160783
193781,Madison Iowa,0.9679275309095361,0.006365528216427959,0.004039662137348513,0.008997429305912597,0.0002448280083241523
194009,Mahaska Iowa,0.9474541751527495,0.018420457116994794,0.004525910839556461,0.016836388323150035,0.0004978501923512107
194237,Marion Iowa,0.9611162902595255,0.008600727753886867,0.002285508074459447,0.014464860313355187,0.00039094217063122125
194465,Marshall Iowa,0.9109959612893394,0.022809824989204704,0.008382229673093043,0.03766923213696055,0.0018288501104930274
194693,Mills Iowa,0.9686941558011781,0.007412800317691442,0.007015686014957972,0.004169700178701437,0.0008604143225891853
194921,Mitchell Iowa,0.978745512941621,0.00576232760249386,0.0020782165123748348,0.004534290572454185,0.00047232193463064425
195149,Monona Iowa,0.9612304120719675,0.007312826465467209,0.015322112594312246,0.0027858386535113177,0.0019733023795705166
195377,Monroe Iowa,0.9721032827299857,0.008174386920980926,0.0023355391202802647,0.004022317373816011,0.0001297521733489036
195605,Montgomery Iowa,0.9697489160028234,0.006251890692749823,0.005949379852778058,0.0038318039729756982,0.0008066955732580418
195833,Muscatine Iowa,0.9324723420213763,0.030423776486030375,0.007102006375398462,0.011649165572848303,0.002203262703918995
196061,O'Brien Iowa,0.9624809132552897,0.015123972951356068,0.0039264160546789795,0.007852832109357959,0.00021813422525994328
196289,Osceola Iowa,0.9590466599530043,0.010238335011748909,0.0062101376300772075,0.00906344410876133,0.0018462571332661967
196517,Page Iowa,0.9377109949030251,0.02872840405110214,0.007612365128748262,0.008803865757595817,0.0007281392731846164
196745,Palo Alto Iowa,0.9508215169930228,0.021269412559081703,0.005176682421787081,0.009340535674094081,0.0006752194463200541
196973,Plymouth Iowa,0.9509075743734361,0.015569766056321245,0.011041823886880884,0.007030225999920562,0.002661158994320213
197201,Pocahontas Iowa,0.9583018582867503,0.010726695875509895,0.006194289167547968,0.005892128720350506,0.004079166037165735
197429,Polk Iowa,0.8492576928805026,0.07162748566287404,0.0037926314007030344,0.04992237244497216,0.0007018102215394533
197657,Pottawattamie Iowa,0.9445529257773104,0.017949488230371437,0.007671179966954917,0.009355620882775787,0.0008905006115486128
197885,Poweshiek Iowa,0.9430393428447903,0.01664504971897968,0.004539559014267186,0.01880674448767834,0.0013510592304366623
198113,Ringgold Iowa,0.973232529628116,0.006947282386595832,0.0032693093583980384,0.00469963220269718,0.0008173273395995096
198341,Sac Iowa,0.9725336899495937,0.004423413229091657,0.002263141652093406,0.005246373829852896,0.002263141652093406
